1,0,0,-1,-1,-1,-1,1,1,-1
1,1,5,-1,-1,3000001,1000,1,1,0
1,2,12,-1,-1,-1,-1,-1,0,0
1,3,21,-1,-1,3000001,1000,1,1,7
1,4,32,-1,-1,3000001,1000,1,1,9
1,5,45,-1,-1,3000001,1000,1,1,11
1,6,60,-1,-1,3000001,1000,1,1,13
1,7,77,-1,-1,3000001,1000,1,1,15
1,8,96,-1,-1,3000001,1000,1,1,17
1,9,117,-1,-1,3000001,1000,1,1,19
1,10,140,-1,-1,3000001,1000,1,1,21
1,11,165,-1,-1,3000001,1000,1,1,23
1,12,192,-1,-1,3000001,1000,1,1,25
1,13,221,-1,-1,3000001,1000,1,1,27
1,14,252,-1,-1,3000001,1000,1,1,29
1,15,285,-1,-1,3000001,1000,1,1,31
1,16,320,-1,-1,3000001,1000,1,1,33
1,17,357,-1,-1,3000001,1000,1,1,35
1,18,396,-1,-1,3000001,1000,1,1,37
1,19,437,-1,-1,3000001,1000,1,1,39
1,20,480,-1,-1,3000001,1000,1,1,41
1,21,525,-1,-1,3000001,1000,1,1,43
1,22,572,-1,-1,3000001,1000,1,1,45
1,23,621,-1,-1,3000001,1000,1,1,47
1,24,672,-1,-1,3000001,1000,1,1,49
1,25,725,-1,-1,3000001,1000,1,1,51
1,26,780,-1,-1,3000001,1000,1,1,53
1,27,837,-1,-1,3000001,1000,1,1,55
1,28,896,-1,-1,3000001,1000,1,1,57
1,29,957,-1,-1,3000001,1000,1,1,59
1,30,1020,-1,-1,3000001,1000,1,1,61
1,31,1085,-1,-1,3000001,1000,1,1,63
1,32,1152,-1,-1,3000001,1000,1,1,65
1,33,1221,-1,-1,3000001,1000,1,1,67
1,34,1292,-1,-1,3000001,1000,1,1,69
1,35,1365,-1,-1,3000001,1000,1,1,71
1,36,1440,-1,-1,3000001,1000,1,1,73
1,37,1517,-1,-1,3000001,1000,1,1,75
1,38,1596,-1,-1,3000001,1000,1,1,77
1,39,1677,-1,-1,3000001,1000,1,1,79
1,40,1760,-1,-1,3000001,1000,1,1,81
1,41,1845,-1,-1,3000001,1000,1,1,83
1,42,1932,-1,-1,3000001,1000,1,1,85
1,43,2021,-1,-1,3000001,1000,1,1,87
1,44,2112,-1,-1,3000001,1000,1,1,89
1,45,2205,-1,-1,3000001,1000,1,1,91
1,46,2300,-1,-1,3000001,1000,1,1,93
1,47,2397,-1,-1,3000001,1000,1,1,95
1,48,2496,-1,-1,3000001,1000,1,1,97
1,49,2597,-1,-1,3000001,1000,1,1,99
1,50,2596,-1,-1,3000001,1000,1,1,101
2,0,2596,-1,-1,3000001,1000,1,1,-1
2,1,2601,-1,-1,3000001,1000,1,1,0
2,2,2608,-1,-1,3000001,1000,1,1,5
2,3,2617,-1,-1,3000001,1000,1,1,7
2,4,2628,-1,-1,3000001,1000,1,1,9
2,5,2641,-1,-1,3000001,1000,1,1,11
2,6,2656,-1,-1,3000001,1000,1,1,13
2,7,2673,-1,-1,3000001,1000,1,1,15
2,8,2692,-1,-1,3000001,1000,1,1,17
2,9,2713,-1,-1,3000001,1000,1,1,19
2,10,2736,-1,-1,3000001,1000,1,1,21
2,11,2761,-1,-1,3000001,1000,1,1,23
2,12,2788,-1,-1,3000001,1000,1,1,25
2,13,2817,-1,-1,3000001,1000,1,1,27
2,14,2848,-1,-1,3000001,1000,1,1,29
2,15,2881,-1,-1,3000001,1000,1,1,31
2,16,2916,-1,-1,3000001,1000,1,1,33
2,17,2953,-1,-1,3000001,1000,1,1,35
2,18,2992,-1,-1,3000001,1000,1,1,37
2,19,3033,-1,-1,3000001,1000,1,1,39
2,20,3076,-1,-1,3000001,1000,1,1,41
2,21,3121,-1,-1,3000001,1000,1,1,43
2,22,3168,-1,-1,3000001,1000,1,1,45
2,23,3217,-1,-1,3000001,1000,1,1,47
2,24,3268,-1,-1,3000001,1000,1,1,49
2,25,3321,-1,-1,3000001,1000,1,1,51
2,26,3376,-1,-1,3000001,1000,1,1,53
2,27,3433,-1,-1,3000001,1000,1,1,55
2,28,3492,-1,-1,3000001,1000,1,1,57
2,29,3553,-1,-1,3000001,1000,1,1,59
2,30,3616,-1,-1,3000001,1000,1,1,61
2,31,3681,-1,-1,3000001,1000,1,1,63
2,32,3748,-1,-1,3000001,1000,1,1,65
2,33,3817,-1,-1,3000001,1000,1,1,67
2,34,3888,-1,-1,3000001,1000,1,1,69
2,35,3961,-1,-1,3000001,1000,1,1,71
2,36,4036,-1,-1,3000001,1000,1,1,73
2,37,4113,-1,-1,3000001,1000,1,1,75
2,38,4192,-1,-1,3000001,1000,1,1,77
2,39,4273,-1,-1,3000001,1000,1,1,79
2,40,4356,-1,-1,3000001,1000,1,1,81
2,41,4441,-1,-1,3000001,1000,1,1,83
2,42,4528,-1,-1,3000001,1000,1,1,85
2,43,4617,-1,-1,3000001,1000,1,1,87
2,44,4708,-1,-1,3000001,1000,1,1,89
2,45,4801,-1,-1,3000001,1000,1,1,91
2,46,4896,-1,-1,3000001,1000,1,1,93
2,47,4993,-1,-1,3000001,1000,1,1,95
2,48,5092,-1,-1,3000001,1000,1,1,97
2,49,5193,-1,-1,3000001,1000,1,1,99
2,50,5193,-1,-1,-1,-1,-1,1,101
3,0,5193,-1,-1,3000001,1000,1,1,0
3,1,5198,-1,-1,3000001,1000,1,1,1
3,2,5208,-1,-1,3000001,1000,1,1,5
3,3,5223,-1,-1,3000001,1000,1,1,10
3,4,5243,-1,-1,3000001,1000,1,1,15
3,5,5268,-1,-1,3000001,1000,1,1,20
3,6,5298,-1,-1,3000001,1000,1,1,25
3,7,5333,-1,-1,3000001,1000,1,1,30
3,8,5373,-1,-1,3000001,1000,1,1,35
3,9,5418,-1,-1,3000001,1000,1,1,40
3,10,5468,-1,-1,3000001,1000,1,1,45
3,11,5523,-1,-1,3000001,1000,1,1,50
3,12,5583,-1,-1,3000001,1000,1,1,55
3,13,5648,-1,-1,3000001,1000,1,1,60
3,14,5718,-1,-1,3000001,1000,1,1,65
3,15,5793,-1,-1,3000001,1000,1,1,70
3,16,5873,-1,-1,3000001,1000,1,1,75
3,17,5958,-1,-1,3000001,1000,1,1,80
3,18,6048,-1,-1,3000001,1000,1,1,85
3,19,6143,-1,-1,3000001,1000,1,1,90
3,20,6243,-1,-1,3000001,1000,1,1,95
3,21,6348,-1,-1,3000001,1000,1,1,100
3,22,6458,-1,-1,3000001,1000,1,1,105
3,23,6573,-1,-1,3000001,1000,1,1,110
3,24,6693,-1,-1,3000001,1000,1,1,115
3,25,6818,-1,-1,3000001,1000,1,1,120
3,26,6948,-1,-1,3000001,1000,1,1,125
3,27,7083,-1,-1,3000001,1000,1,1,130
3,28,7223,-1,-1,3000001,1000,1,1,135
3,29,7368,-1,-1,3000001,1000,1,1,140
3,30,7518,-1,-1,3000001,1000,1,1,145
3,31,7673,-1,-1,3000001,1000,1,1,150
3,32,7833,-1,-1,3000001,1000,1,1,155
3,33,7998,-1,-1,3000001,1000,1,1,160
3,34,8168,-1,-1,3000001,1000,1,1,165
3,35,8343,-1,-1,3000001,1000,1,1,170
3,36,8523,-1,-1,3000001,1000,1,1,175
3,37,8708,-1,-1,3000001,1000,1,1,180
3,38,8898,-1,-1,3000001,1000,1,1,185
3,39,9093,-1,-1,3000001,1000,1,1,190
3,40,9293,-1,-1,3000001,1000,1,1,195
3,41,9498,-1,-1,3000001,1000,1,1,200
3,42,9708,-1,-1,3000001,1000,1,1,205
3,43,9923,-1,-1,3000001,1000,1,1,210
3,44,10143,-1,-1,3000001,1000,1,1,215
3,45,10368,-1,-1,3000001,1000,1,1,220
3,46,10598,-1,-1,3000001,1000,1,1,225
3,47,10833,-1,-1,3000001,1000,1,1,230
3,48,11073,-1,-1,3000001,1000,1,1,235
3,49,11318,-1,-1,3000001,1000,1,1,240
3,50,11317,-1,-1,-1,-1,-1,30,245
4,0,11317,-1,-1,3000001,1000,1,1,-1
4,1,11322,-1,-1,3000001,1000,1,1000,0
4,2,11332,-1,-1,3000001,1000,1,1000,5
4,3,11347,-1,-1,3000001,1000,1,1000,10
4,4,11367,-1,-1,3000001,1000,1,1000,15
4,5,11392,-1,-1,3000001,1000,1,1000,20
4,6,11422,-1,-1,3000001,1000,1,1000,25
4,7,11457,-1,-1,3000001,1000,1,1000,30
4,8,11497,-1,-1,3000001,1000,1,1000,35
4,9,11542,-1,-1,3000001,1000,1,1000,40
4,10,11592,-1,-1,3000001,1000,1,1000,45
4,11,11647,-1,-1,3000001,1000,1,1000,50
4,12,11707,-1,-1,3000001,1000,1,1000,55
4,13,11772,-1,-1,3000001,1000,1,1000,60
4,14,11842,-1,-1,3000001,1000,1,1000,65
4,15,11917,-1,-1,3000001,1000,1,1000,70
4,16,11997,-1,-1,3000001,1000,1,1000,75
4,17,12082,-1,-1,3000001,1000,1,1000,80
4,18,12172,-1,-1,3000001,1000,1,1000,85
4,19,12267,-1,-1,3000001,1000,1,1000,90
4,20,12367,-1,-1,3000001,1000,1,1000,95
4,21,12472,-1,-1,3000001,1000,1,1000,100
4,22,12582,-1,-1,3000001,1000,1,1000,105
4,23,12697,-1,-1,3000001,1000,1,1000,110
4,24,12817,-1,-1,3000001,1000,1,1000,115
4,25,12942,-1,-1,3000001,1000,1,1000,120
4,26,13072,-1,-1,3000001,1000,1,1000,125
4,27,13207,-1,-1,3000001,1000,1,1000,130
4,28,13347,-1,-1,3000001,1000,1,1000,135
4,29,13492,-1,-1,3000001,1000,1,1000,140
4,30,13642,-1,-1,3000001,1000,1,1000,145
4,31,13797,-1,-1,3000001,1000,1,1000,150
4,32,13957,-1,-1,3000001,1000,1,1000,155
4,33,14122,-1,-1,3000001,1000,1,1000,160
4,34,14292,-1,-1,3000001,1000,1,1000,165
4,35,14467,-1,-1,3000001,1000,1,1000,170
4,36,14647,-1,-1,3000001,1000,1,1000,175
4,37,14832,-1,-1,3000001,1000,1,1000,180
4,38,15022,-1,-1,3000001,1000,1,1000,185
4,39,15217,-1,-1,3000001,1000,1,1000,190
4,40,15417,-1,-1,3000001,1000,1,1000,195
4,41,15622,-1,-1,3000001,1000,1,1000,200
4,42,15832,-1,-1,3000001,1000,1,1000,205
4,43,16047,-1,-1,3000001,1000,1,1000,210
4,44,16267,-1,-1,3000001,1000,1,1000,215
4,45,16492,-1,-1,3000001,1000,1,1000,220
4,46,16722,-1,-1,3000001,1000,1,1000,225
4,47,16957,-1,-1,3000001,1000,1,1000,230
4,48,17197,-1,-1,3000001,1000,1,1000,235
4,49,17442,-1,-1,3000001,1000,1,1000,240
4,50,17441,-1,-1,3000001,1000,1,1000,245
5,0,18625,-1,-1,-1,-1,1,1,-1
5,1,18628,-1,-1,3000001,1000,1,1000,3
5,2,18633,-1,-1,3000001,1000,1,1000,5
5,3,18643,-1,-1,3000001,1000,1,1000,10
5,4,18658,-1,-1,3000001,1000,1,1000,15
5,5,18678,-1,-1,3000001,1000,1,1000,20
5,6,18703,-1,-1,3000001,1000,1,1000,25
5,7,18733,-1,-1,3000001,1000,1,1000,30
5,8,18768,-1,-1,3000001,1000,1,1000,35
5,9,18808,-1,-1,3000001,1000,1,1000,40
5,10,18853,-1,-1,3000001,1000,1,1000,45
5,11,18903,-1,-1,3000001,1000,1,1000,50
5,12,18958,-1,-1,3000001,1000,1,1000,55
5,13,19018,-1,-1,3000001,1000,1,1000,60
5,14,19083,-1,-1,3000001,1000,1,1000,65
5,15,19153,-1,-1,3000001,1000,1,1000,70
5,16,19228,-1,-1,3000001,1000,1,1000,75
5,17,19308,-1,-1,3000001,1000,1,1000,80
5,18,19393,-1,-1,3000001,1000,1,1000,85
5,19,19483,-1,-1,3000001,1000,1,1000,90
5,20,19578,-1,-1,3000001,1000,1,1000,95
5,21,19678,-1,-1,3000001,1000,1,1000,100
5,22,19783,-1,-1,3000001,1000,1,1000,105
5,23,19893,-1,-1,3000001,1000,1,1000,110
5,24,20008,-1,-1,3000001,1000,1,1000,115
5,25,20128,-1,-1,3000001,1000,1,1000,120
5,26,20253,-1,-1,3000001,1000,1,1000,125
5,27,20383,-1,-1,3000001,1000,1,1000,130
5,28,20518,-1,-1,3000001,1000,1,1000,135
5,29,20658,-1,-1,3000001,1000,1,1000,140
5,30,20803,-1,-1,3000001,1000,1,1000,145
5,31,20953,-1,-1,3000001,1000,1,1000,150
5,32,21108,-1,-1,3000001,1000,1,1000,155
5,33,21268,-1,-1,3000001,1000,1,1000,160
5,34,21433,-1,-1,3000001,1000,1,1000,165
5,35,21603,-1,-1,3000001,1000,1,1000,170
5,36,21778,-1,-1,3000001,1000,1,1000,175
5,37,21958,-1,-1,3000001,1000,1,1000,180
5,38,22143,-1,-1,3000001,1000,1,1000,185
5,39,22333,-1,-1,3000001,1000,1,1000,190
5,40,22528,-1,-1,3000001,1000,1,1000,195
5,41,22728,-1,-1,3000001,1000,1,1000,200
5,42,22933,-1,-1,3000001,1000,1,1000,205
5,43,23143,-1,-1,3000001,1000,1,1000,210
5,44,23358,-1,-1,3000001,1000,1,1000,215
5,45,23578,-1,-1,3000001,1000,1,1000,220
5,46,23803,-1,-1,3000001,1000,1,1000,225
5,47,24033,-1,-1,3000001,1000,1,1000,230
5,48,24268,-1,-1,3000001,1000,1,1000,235
5,49,24508,-1,-1,3000001,1000,1,1000,240
5,50,24753,-1,-1,-1,-1,1,1,245
