1,1300001,1300040,103,-1,-1,2,-1,-1,9500001
2,1300040,1300002,130,-1,-1,-1,-1,-1,9500002
3,1300047,1300002,130,-1,-1,-1,-1,-1,9500003
4,1300017,1300031,105,109,-1,-1,-1,-1,9500004
5,1300031,1300017,105,109,-1,-1,-1,-1,9500004
6,1300004,1300006,108,-1,-1,-1,-1,-1,9500005
7,1300004,1300007,105,-1,-1,-1,-1,-1,9500006
8,1300004,1300008,105,-1,-1,-1,-1,-1,9500007
9,1300004,1300009,121,-1,-1,-1,-1,-1,9500008
10,1300004,1300010,120,-1,-1,-1,-1,-1,9500009
11,1300005,1300006,108,-1,-1,-1,-1,-1,9500005
12,1300005,1300007,105,-1,-1,-1,-1,-1,9500006
13,1300005,1300008,105,-1,-1,-1,-1,-1,9500007
14,1300005,1300009,121,-1,-1,-1,-1,-1,9500008
15,1300005,1300010,120,-1,-1,-1,-1,-1,9500009
16,1300015,1300017,105,111,-1,-1,-1,-1,9500010
17,1300017,1300015,105,111,-1,-1,-1,-1,9500010
18,1300015,1300040,108,-1,-1,-1,-1,-1,9500011
19,1300040,1300015,103,-1,-1,-1,-1,-1,9500011
20,1300018,1300021,105,108,-1,-1,-1,-1,9500012
21,1300021,1300018,105,108,-1,-1,-1,-1,9500012
22,1300019,1300021,105,108,-1,-1,-1,-1,9500012
23,1300021,1300019,105,108,-1,-1,-1,-1,9500012
24,1300021,1300022,105,111,-1,-1,-1,-1,9500013
25,1300022,1300021,105,111,-1,-1,-1,-1,9500013
26,1300020,1300030,105,108,-1,-1,-1,-1,9500014
27,1300030,1300020,105,108,-1,140,-1,-1,9500014
28,1300021,1300030,103,-1,-1,141,-1,-1,9500015
29,1300030,1300021,-1,-1,-1,140,-1,-1,9500015
30,1300027,1300028,105,110,-1,-1,-1,-1,9500016
31,1300028,1300027,105,110,-1,-1,-1,-1,9500016
32,1300031,1300032,131,-1,-1,-1,-1,-1,9500017
33,1300034,1300035,105,108,130,-1,-1,-1,9500018
34,1300035,1300034,105,108,-1,-1,-1,-1,9500018
35,1300001,1300035,104,-1,-1,-1,-1,-1,9500019
36,1300035,1300001,107,-1,-1,140,-1,-1,9500019
37,1300002,1300035,104,-1,-1,-1,-1,-1,9500019
38,1300035,1300002,107,-1,-1,140,-1,-1,9500019
39,1300003,1300035,104,-1,-1,-1,-1,-1,9500019
40,1300035,1300003,107,-1,-1,140,-1,-1,9500019
41,1300015,1300036,102,131,-1,-1,-1,-1,9500020
42,1300037,1300038,102,131,-1,-1,-1,-1,9500021
43,1300038,1300037,102,-1,-1,-1,-1,-1,9500021
44,1300030,1300038,102,-1,-1,-1,-1,-1,9500022
45,1300038,1300030,-1,-1,-1,140,-1,-1,9500022
46,1300039,1300046,105,114,-1,-1,-1,-1,9500023
47,1300046,1300039,105,114,-1,-1,-1,-1,9500023
48,1300039,1300036,131,-1,-1,-1,-1,-1,9500024
49,1300017,1300041,105,-1,-1,-1,-1,-1,9500025
50,1300041,1300017,105,-1,-1,-1,-1,-1,9500025
51,1300030,1300044,-1,-1,-1,141,-1,-1,9500026
52,1300030,1300045,-1,-1,-1,142,-1,-1,9500027
53,1300030,1300036,-1,-1,-1,106,-1,-1,9500028
54,1300015,1300032,-1,-1,-1,105,-1,-1,9500029
55,1300032,1300015,-1,-1,-1,108,-1,-1,9500029
56,1300030,1300018,105,-1,-1,-1,-1,-1,9500030
57,1300018,1300030,105,-1,-1,-1,-1,-1,9500030
58,1300030,1300019,105,-1,-1,-1,-1,-1,9500030
59,1300019,1300030,105,-1,-1,-1,-1,-1,9500030
60,1300012,1300033,-1,-1,-1,140,-1,-1,9500031
61,1300033,1300012,-1,-1,-1,-1,115,-1,9500031
62,1300011,1300033,-1,-1,-1,140,-1,-1,9500031
63,1300033,1300011,-1,-1,-1,-1,115,-1,9500031
64,1300012,1300018,105,-1,-1,-1,-1,-1,9500032
65,1300018,1300012,105,-1,-1,-1,-1,-1,9500032
66,1300011,1300019,105,-1,-1,-1,-1,-1,9500032
67,1300019,1300011,105,-1,-1,-1,-1,-1,9500032
68,1300017,1300018,105,113,-1,-1,-1,-1,9500033
69,1300018,1300017,105,113,-1,-1,-1,-1,9500033
70,1300017,1300019,105,113,-1,-1,-1,-1,9500033
71,1300019,1300017,105,113,-1,-1,-1,-1,9500033
72,1300048,1300030,132,-1,-1,-1,-1,-1,9500034
73,1300030,1300048,-1,-1,-1,140,-1,-1,9500034
74,1300033,1300048,131,-1,-1,140,-1,-1,9500035
75,1300002,1300048,105,-1,-1,-1,-1,-1,9500036
76,1300002,1300049,105,101,-1,-1,-1,-1,9500037
77,1300049,1300002,105,101,-1,-1,-1,-1,9500037
78,1300003,1300049,105,101,-1,-1,-1,-1,9500038
79,1300049,1300003,105,101,-1,-1,-1,-1,9500038
80,1300030,1300049,-1,-1,-1,140,-1,-1,9500039
81,1300048,1300040,108,-1,-1,-1,-1,-1,9500040
82,1300040,1300048,108,-1,-1,-1,-1,-1,9500040
83,1300049,1300018,105,-1,-1,-1,-1,-1,9500041
84,1300018,1300049,113,-1,-1,-1,-1,-1,9500041
85,1300049,1300019,105,-1,-1,-1,-1,-1,9500041
86,1300019,1300049,113,-1,-1,-1,-1,-1,9500041
87,1300047,1300048,108,-1,-1,-1,-1,-1,9500042
88,1300048,1300047,108,-1,-1,-1,-1,-1,9500042
89,1300048,1300049,105,108,-1,-1,-1,-1,9500043
90,1300049,1300048,105,108,-1,-1,-1,-1,9500043
91,1300014,1300050,105,108,-1,-1,-1,-1,9500044
92,1300050,1300014,105,108,-1,-1,-1,-1,9500044
93,1300015,1300051,105,112,-1,-1,-1,-1,9500045
94,1300051,1300015,105,112,-1,-1,-1,-1,9500045
95,1300051,1300046,105,108,-1,-1,-1,-1,9500046
96,1300046,1300051,105,108,-1,-1,-1,-1,9500046
97,1300033,1300031,105,108,-1,-1,-1,-1,9500047
98,1300031,1300033,105,108,-1,-1,-1,-1,9500047
99,1300033,1300030,104,101,-1,-1,-1,-1,9500048
100,1300030,1300033,104,101,-1,-1,-1,-1,9500048
101,1300031,1300030,107,110,-1,-1,-1,-1,9500049
102,1300030,1300031,107,110,-1,-1,-1,-1,9500049
103,1300015,1300042,104,110,-1,-1,-1,-1,9500050
104,1300042,1300015,104,110,-1,-1,-1,-1,9500050
